"ILL250","Moleculo","PacBio","PlatGen","Combined","1orMore","2orMore","3orMore","4orMore","SET"
0.9297,0.9497,0.9796,0.9905,0.9874,0.9861,0.9874,0.9909,0.9961,7
0.8677,0.977,0.9948,0.9835,0.9835,1,0.9913,0.9892,0.9918,7
0.9991,0.9866,0.9996,0.9987,0.9987,1,0.9996,0.9991,1,7
0.8339,0.3252,0.6609,0.9467,0.8721,0.8153,0.8703,0.8573,0.8157,7
0.935,0.9454,0.8742,0.9905,0.9861,0.9744,0.9831,0.9866,0.9887,7
0.9861,0.9488,0.6505,0.9896,0.9887,0.9536,0.9853,0.9866,0.9722,7
0.9913,0.9892,0.9892,0.9918,0.9944,1,0.9983,0.9974,1,7
0.9198,0.9866,0.8309,0.9809,0.9822,0.9861,0.9814,0.987,0.9861,7
0.9913,0.0143,0.9831,0.9935,0.9922,0.9827,0.9926,0.9887,0.2962,7
0.9944,0.9853,0.8248,0.9909,0.9935,0.9879,0.9926,0.9952,0.9892,7
0.9879,0.9549,0.9059,0.9922,0.9926,0.9827,0.9896,0.9926,0.9944,7
1,0.9497,0.9991,0.9991,0.9987,1,1,0.9987,0.9983,7
0.9874,0.9345,0.7095,0.9792,0.984,0.938,0.9814,0.9857,0.977,7
0.9185,0.0967,0.9358,0.9384,0.9072,0.9428,0.9258,0.9432,0.6323,7
0.9974,0.7272,0.7008,0.9887,0.9948,0.9775,0.9853,0.9627,0.9532,7
0.9974,0.9965,0.9991,0.9987,0.9987,1,0.9996,0.9987,1,7
0.997,0.9944,0.9987,0.9987,0.9987,1,0.9996,0.9987,1,7
0.9957,0.9718,0.9172,0.9961,0.9965,1,0.997,0.997,0.9965,7
0.9861,0.977,0.9814,0.9952,0.9948,1,0.997,0.9965,0.9983,7
0.9744,0.9454,0.9948,0.9805,0.984,0.9861,0.9879,0.9926,0.997,7
0.9991,0.9814,0.9983,0.9991,0.9987,1,0.9996,0.9991,1,7
0.9996,0.9775,0.9991,0.9996,0.9996,1,0.9996,0.9996,1,7
1,0.9662,0.9996,0.9996,1,1,1,0.9996,0.9996,7
1,0.9696,0.9948,1,1,1,1,1,0.9996,7
0.9801,0.4345,0.7121,0.99,0.9831,0.9428,0.9792,0.9263,0.9068,7
0.9939,0.9883,0.8382,0.997,0.997,0.9926,0.9952,0.9965,0.99,7
0.9887,0.9796,0.7732,0.9931,0.9935,0.9861,0.9896,0.9922,0.9857,7
0.8599,0.9402,0.9332,0.9705,0.9714,0.9744,0.977,0.9801,0.987,7
0.9974,0.9796,0.9983,0.9987,0.9987,1,0.9991,0.9987,1,7
0.987,0.984,0.9983,0.9957,0.9952,1,0.9983,0.9983,1,7
0.997,0.9978,0.9948,0.997,0.9978,1,0.9987,0.9983,1,7
0.997,0.9879,0.9996,0.9987,0.9987,1,0.9996,0.9987,1,7
0.8994,0.2164,0.6934,0.9866,0.9666,0.9037,0.9258,0.8708,0.7554,7
0.9527,0.9727,0.9944,0.9788,0.984,1,0.9887,0.9905,0.997,7
0.9987,0.9978,0.9991,0.9987,0.9987,1,0.9996,0.9987,1,7
0.9944,0.8274,0.866,0.9926,0.9879,0.9827,0.9883,0.9857,0.9835,7
0.9905,0.9432,0.9952,0.9796,0.9896,0.9861,0.9879,0.9952,0.9974,7
0.9991,0.9441,0.9996,0.9987,0.9987,1,0.9991,0.9987,0.9983,7
0.9974,0.9952,0.7693,0.997,0.9978,1,0.9974,0.9983,0.9861,7
0.9957,0.9944,0.9983,0.9948,0.9965,1,0.9991,0.9983,1,7
0.99,0.9944,0.9983,0.9918,0.9944,1,0.9991,0.9978,1,7
0.9744,0.977,0.9896,0.9926,0.9926,1,0.9952,0.9952,0.9983,7
0.9944,0.977,0.9861,0.9922,0.9948,1,0.9939,0.9978,0.9991,7
0.9627,0.9193,0.9484,0.99,0.9861,0.9805,0.9866,0.9883,0.9922,7
1,0.9328,0.9063,1,0.9996,1,1,0.9952,0.9918,7
0.9952,0.0412,0.8803,0.9957,0.9948,0.9827,0.9931,0.9532,0.4523,7
0.9987,0.984,0.8317,0.9987,0.9987,1,0.9987,0.9974,0.9896,7
1,0.9545,0.984,0.9987,0.9987,1,0.9991,0.9983,0.9983,7
1,0.9662,0.9926,0.9987,0.9991,1,0.9996,0.9987,0.9991,7
1,0.9662,0.9926,0.9987,0.9996,1,0.9996,0.9987,0.9991,7
1,0.9662,0.9722,0.9987,0.9996,1,0.9996,0.9983,0.9983,7
1,0.9662,0.9978,0.9987,0.9996,1,0.9996,0.9991,0.9996,7
0.9996,0.9662,0.9996,0.9996,0.9996,1,0.9996,0.9996,0.9996,7
1,0.9662,0.9657,0.9987,0.9996,1,0.9996,0.9983,0.9978,7
0.8135,0.7823,0.9948,0.9692,0.9618,0.9775,0.9644,0.9657,0.9783,7
0.9788,0.9909,0.8422,0.984,0.984,0.9879,0.9866,0.9926,0.9896,7
0.9961,0.9293,0.9879,0.9952,0.9961,0.9861,0.997,0.9983,0.997,7
0.9987,0.9818,0.9996,0.9987,0.9987,1,0.9996,0.9987,1,7
0.9874,0.9215,0.9948,0.9779,0.9866,0.9827,0.9874,0.9931,0.9965,7
0.9874,0.9215,0.9905,0.9866,0.9887,0.9861,0.9887,0.9952,0.9965,7
0.9827,0.931,0.9965,0.9857,0.9879,0.9861,0.9879,0.9935,0.997,7
1,0.9879,0.9944,0.9996,0.9987,1,1,0.9996,1,7
0.9744,0.8899,0.866,0.984,0.9805,0.9662,0.9801,0.9853,0.9866,7
0.9419,0.1457,0.8682,0.9488,0.9193,0.9185,0.9358,0.9302,0.7129,7
0.8959,0.4345,0.9796,0.9527,0.9276,0.9714,0.9428,0.9614,0.9341,7
0.8088,0.8235,0.9935,0.99,0.9814,0.9827,0.9844,0.9735,0.9827,7
0.9814,0.9883,0.3673,0.9905,0.99,0.9861,0.9853,0.9892,0.9211,7
0.7316,0.9436,0.9935,0.9883,0.9831,0.9879,0.9866,0.9844,0.9827,7
0.9748,0.9883,0.9939,0.9866,0.9896,1,0.997,0.9952,0.9991,7
0.9879,0.967,0.6613,0.984,0.9874,0.9714,0.9853,0.9874,0.9727,7
0.9532,0.9952,0.9848,0.9735,0.9861,1,0.9939,0.9905,0.9974,7
0.9883,0.9952,0.9996,0.9987,0.9987,1,0.9996,0.9987,1,7
0.997,0.9952,0.9983,0.9987,0.9987,1,0.9991,0.9987,1,7
0.866,0.9111,0.9809,0.9701,0.9705,0.9805,0.9744,0.9788,0.9887,7
0.9952,0.9258,0.85,0.9961,0.9952,0.9805,0.9931,0.99,0.9887,7
1,0.8495,0.9978,0.9996,0.9987,1,0.9996,0.9987,0.9909,7
0.935,0.99,0.8122,0.9918,0.9887,0.9926,0.9866,0.99,0.9857,7
0.9484,0.8062,0.9081,0.9666,0.964,0.9493,0.9653,0.977,0.9827,7
0.964,0.8118,0.7229,0.9809,0.9714,0.9133,0.9662,0.9718,0.9649,7
0.9293,0.8226,0.9948,0.9731,0.9714,0.9827,0.9722,0.9814,0.9883,7
0.9809,0.9519,0.6938,0.9709,0.9809,0.9428,0.9792,0.9857,0.9748,7
0.9809,0.9007,0.8304,0.9731,0.9775,0.9493,0.9792,0.9827,0.9844,7
0.9957,0.8183,0.7689,0.9467,0.984,0.9662,0.9748,0.9735,0.9722,7
0.9501,0.5204,0.8469,0.9523,0.9341,0.9037,0.9549,0.948,0.9393,7
0.9627,0.9003,0.4319,0.9601,0.9644,0.8816,0.9592,0.9653,0.9306,7
0.9527,0.6852,0.9306,0.954,0.9527,0.9631,0.9631,0.9744,0.9722,7
0.9809,0.9809,0.9857,0.9866,0.9896,1,0.9939,0.9935,0.9983,7
0.9731,0.0221,0.6631,0.9918,0.984,0.9493,0.9688,0.8478,0.3144,7
0.8135,0.5299,0.1657,0.8395,0.6357,0.5546,0.7272,0.7142,0.6275,7
0.9983,0.9497,0.8734,0.9987,0.9983,0.9879,0.9983,0.9935,0.99,7
0.9987,0.9497,0.8296,0.9987,0.9987,0.9879,0.9987,0.9918,0.9887,7
0.9983,0.9102,0.3755,0.997,0.9978,0.9827,0.997,0.977,0.9172,7
0.9952,0.9892,0.9983,0.9987,0.9987,1,0.9991,0.9983,1,7
0.7051,0.5169,0.6409,0.9718,0.9202,0.8504,0.8647,0.8552,0.879,7
0.997,0.7381,0.6127,0.9978,0.9974,0.9805,0.9952,0.9545,0.9419,7
0.9879,0.9454,0.9484,0.987,0.9896,0.9827,0.9883,0.9931,0.9965,7
0.9809,0.9844,0.902,0.9918,0.9918,1,0.9913,0.9931,0.9961,7
0.9996,0.9211,0.8023,0.9987,0.9987,0.9926,0.9987,0.9887,0.9844,7
0.9879,0.9887,0.9722,0.9857,0.9905,1,0.9974,0.9952,0.9983,7
0.9597,0.9814,0.83,0.9896,0.9874,0.9861,0.9853,0.9892,0.9887,7
0.9987,0.9922,0.9983,0.9987,0.9987,1,0.9991,0.9987,1,7
0.9935,0.9879,0.9965,0.9918,0.9948,1,0.9974,0.9983,1,7
0.8708,0.8278,0.9558,0.9705,0.9618,0.9631,0.9662,0.9722,0.9835,7
0.9991,0.9983,0.9965,0.9987,0.9987,1,0.9991,0.9987,1,7
0.9788,0.9722,0.9974,0.9653,0.984,1,0.9913,0.9913,0.9983,7
0.9523,0.9545,0.9965,0.984,0.9853,0.9879,0.9883,0.9909,0.9965,7
0.9675,0.9402,0.7788,0.9718,0.9744,0.9428,0.977,0.9827,0.9827,7
0.9996,0.9445,0.9983,0.9987,0.9987,1,0.9991,0.9987,0.9983,7
0.9996,0.951,0.9983,0.9987,0.9987,1,0.9991,0.9987,0.9983,7
0.9987,0.9922,0.9987,0.9996,0.9996,1,0.9996,0.9996,1,7
0.9974,0.9957,0.9996,0.9987,0.9987,1,0.9996,0.9987,1,7
0.997,0.9874,0.9983,0.9987,0.9987,1,0.9991,0.9987,1,7
0.9636,0.9965,0.5737,0.9605,0.9831,0.9879,0.974,0.9857,0.9588,7
0.9974,0.9883,0.9991,0.9987,0.9987,1,0.9996,0.9987,1,7
0.9675,0.9124,0.9905,0.9688,0.9766,0.9827,0.9822,0.9874,0.9961,7
0.9961,0.9918,0.9996,0.9987,0.9987,1,0.9996,0.9987,1,7
0.9627,0.8248,0.8916,0.9918,0.9853,0.9775,0.9809,0.9814,0.9835,7
0.9991,0.9909,0.9996,0.9987,0.9987,1,0.9996,0.9991,1,7
0.9965,0.9879,0.9892,0.9961,0.9974,1,0.9974,0.9983,1,7
0.9874,0.8951,0.5954,0.9944,0.9922,0.9631,0.9853,0.9788,0.9575,7
0.9974,0.9896,0.9996,0.9987,0.9987,1,0.9996,0.9987,1,7
0.9983,0.9801,0.9996,0.9987,0.9987,1,0.9996,0.9987,1,7
0.9735,0.9679,0.9983,0.9792,0.9861,0.9926,0.9913,0.9926,0.9983,7
0.9952,0.8083,0.6236,0.9957,0.9948,0.9775,0.9913,0.9696,0.9523,7
0.9974,0.9432,0.9965,0.9987,0.9987,0.9879,0.9987,0.9983,0.9983,7
0.2242,0.9562,0.2797,0.2892,0.8248,0.706,0.3231,0.3586,0.474,7
0.9991,0.9792,0.9241,0.9987,0.9987,1,0.9991,0.9983,0.9965,7
0.9987,0.9887,0.9501,0.9987,0.9987,1,0.9987,0.9983,0.9983,7
0.997,0.9415,0.9978,0.9987,0.9978,0.9926,0.9987,0.9983,0.9983,7
0.997,0.9406,0.9948,0.9987,0.9978,0.9879,0.9987,0.9983,0.9978,7
0.9974,0.9705,0.8408,1,0.9996,1,1,0.9944,0.9896,7
0.9874,0.5048,0.9141,0.9952,0.9926,0.9805,0.9896,0.9809,0.9419,7
0.9957,0.9905,0.9722,0.9978,0.9974,1,0.9983,0.9983,0.9991,7
0.9983,0.9193,0.4467,0.9935,0.9974,0.9827,0.9926,0.9809,0.9363,7
0.9389,0.8838,0.8734,0.9527,0.9571,0.9324,0.9644,0.977,0.984,7
0.248,0.8378,0.9783,0.8122,0.8387,0.9631,0.8916,0.8916,0.833,7
0.9879,0.9406,0.9102,0.9909,0.9905,0.9827,0.9874,0.9926,0.9922,7
0.9818,0.8864,0.7272,0.997,0.9935,0.9775,0.9853,0.9809,0.9744,7
0.9987,0.9662,0.9987,1,0.9996,1,1,0.9991,0.9996,7
1,0.9662,0.9948,0.9987,0.9987,1,0.9996,0.9987,0.9991,7
0.9519,0.9428,0.9996,0.9675,0.9809,1,0.9831,0.9874,0.9965,7
0.912,0.4441,0.68,0.9575,0.8673,0.8547,0.9193,0.902,0.8985,7
0.967,0.9883,0.1474,0.9861,0.9853,0.9861,0.9801,0.9844,0.7533,7
0.9874,0.9497,0.6934,0.984,0.987,0.9536,0.9831,0.9874,0.9761,7
0.997,0.9918,0.9991,0.9987,0.9978,1,0.9996,0.9987,1,7
0.9987,0.9896,0.9996,0.9987,0.9987,1,0.9996,0.9987,1,7
0.9987,0.9896,0.9996,0.9987,0.9987,1,0.9996,0.9987,1,7
0.99,0.9978,0.9848,0.9905,0.9948,1,0.9983,0.9974,1,7
0.9796,0.9883,0.5859,0.9735,0.984,0.9805,0.9792,0.9874,0.9627,7
0.9952,0.9905,0.8244,0.9983,0.9978,1,0.9974,0.9978,0.9896,7
0.9961,0.9892,0.8235,0.9987,0.9983,1,0.9983,0.9978,0.9896,7
0.912,0.9679,0.9709,0.987,0.984,0.9879,0.9879,0.9892,0.9948,7
0.9102,0.9441,0.9666,0.9744,0.974,0.9805,0.9801,0.9857,0.9909,7
0.9271,0.8664,0.9779,0.9857,0.9783,0.9775,0.9809,0.9844,0.9892,7
0.941,0.8729,0.9783,0.9874,0.9827,0.9805,0.9822,0.9866,0.99,7
0.9961,0.9831,0.9237,0.9974,0.9974,1,0.997,0.9978,0.9965,7
0.9102,0.9315,0.9857,0.9896,0.9835,0.9827,0.9874,0.9874,0.9922,7
0.9788,0.9679,0.8083,0.9844,0.9853,0.9775,0.9844,0.9887,0.987,7
0.9974,0.9965,0.9996,0.9987,0.9987,1,0.9996,0.9987,1,7
0.9848,0.9471,0.9948,0.9896,0.9896,0.9879,0.9887,0.9952,0.9974,7
0.9766,0.928,0.6565,0.9835,0.9814,0.938,0.9757,0.9818,0.9696,7
0.9584,0.9081,0.6644,0.9683,0.9696,0.9072,0.9644,0.9748,0.9679,7
0.9419,0.9748,0.9983,0.9918,0.9905,1,0.9952,0.9935,0.997,7
0.9814,0.9918,0.9059,0.997,0.9957,1,0.9952,0.9961,0.9965,7
0.9974,0.9978,0.9996,0.9987,0.9987,1,0.9996,0.9987,1,7
0.9874,0.9922,0.4189,0.9948,0.9944,1,0.9926,0.9926,0.9363,7
0.9853,0.9922,0.4107,0.9939,0.9935,1,0.9896,0.9926,0.9345,7
0.9618,0.9389,0.2606,0.9718,0.9714,0.9072,0.9644,0.9718,0.8643,7
0.9883,0.9948,0.9788,0.9931,0.9948,1,0.9983,0.9974,0.9996,7
0.9987,0.9931,1,0.9987,0.9987,1,1,0.9987,1,7
0.9128,0.8582,0.9588,0.9896,0.9814,0.9714,0.9822,0.9809,0.987,7
0.9974,0.9944,0.9996,0.9987,0.9987,1,0.9996,0.9987,1,7
0.9822,0.9545,0.1435,0.9827,0.984,0.9536,0.977,0.9788,0.7476,7
0.9748,0.8998,0.1067,0.9701,0.9709,0.8964,0.9636,0.9536,0.6665,7
0.9289,0.719,0.291,0.9527,0.912,0.7858,0.9141,0.9033,0.8257,7
0.9822,0.9497,0.6288,0.9679,0.9801,0.938,0.9775,0.9827,0.9649,7
0.9983,0.9952,0.9996,0.9987,0.9987,1,0.9996,0.9987,1,7
0.9987,0.9892,0.9991,0.9987,0.9987,1,0.9996,0.9987,1,7
0.9397,0.928,0.9991,0.9623,0.9761,0.9879,0.9814,0.9866,0.9961,7
0.9974,0.9709,0.9996,0.9987,0.9987,1,0.9996,0.9987,1,7
0.9987,0.9215,0.7819,0.9978,0.9983,0.9861,0.9974,0.9879,0.9835,7
0.9506,0.9488,0.6891,0.9896,0.984,0.9536,0.9792,0.9818,0.9727,7
0.9419,0.9488,0.6947,0.9896,0.984,0.9493,0.9792,0.9809,0.9727,7
0.9874,0.9957,0.9983,0.984,0.9922,1,0.9991,0.9961,1,7
0.9987,0.9892,0.997,0.9987,0.9987,1,0.9991,0.9987,1,7
0.9996,0.9965,0.9354,0.9987,0.9987,1,0.9996,0.9983,0.9974,7
0.9983,0.9965,0.3465,0.9983,0.9983,1,0.9983,0.9983,0.9167,7
0.9874,0.9887,0.9731,0.997,0.9965,1,0.9974,0.9978,0.9991,7
0.9744,0.9575,0.258,0.9679,0.9748,0.9428,0.9705,0.977,0.8647,7
0.9402,0.9263,0.3417,0.9662,0.9666,0.8912,0.9527,0.9636,0.9024,7
0.8348,0.1184,0.5117,0.9909,0.9727,0.9185,0.866,0.7116,0.552,7
0.9987,0.9896,0.9983,0.9987,0.9987,1,0.9991,0.9987,1,7
0.9775,0.9853,0.9883,0.9918,0.9913,1,0.997,0.9952,0.9991,7
0.9974,0.9896,0.9996,0.9987,0.9987,1,0.9996,0.9987,1,7
0.9991,0.9788,0.9996,0.9987,0.9987,1,0.9996,0.9991,1,7
0.9662,0.951,0.1032,0.9653,0.9718,0.9228,0.9636,0.9722,0.6631,7
0.967,0.7316,0.9497,0.954,0.961,0.9714,0.9696,0.9792,0.9796,7
0.9675,0.9441,0.3751,0.9922,0.9879,0.9588,0.977,0.9788,0.9198,7
0.99,0.977,0.9827,0.9948,0.9948,1,0.9952,0.997,0.9991,7
0.9987,0.9172,0.9983,0.9987,0.9987,0.9879,0.9987,0.9987,0.9965,7
0.9961,0.9978,0.9996,0.9987,0.9987,1,0.9996,0.9987,1,7
0.0312,0.0373,0.7706,0.3625,0.0954,0.2498,0.1292,0.0564,0.0763,7
0.9631,0.8148,0.9167,0.99,0.984,0.9744,0.9822,0.9822,0.984,7
0.997,0.9909,0.9991,0.9987,0.9987,1,0.9996,0.9987,1,7
1,0.9167,0.9848,0.9996,0.9996,1,0.9996,0.9983,0.9965,7
0.9939,0.9814,0.5859,0.9931,0.9944,0.9861,0.9926,0.9918,0.9636,7
0.9631,0.931,0.8833,0.9974,0.9944,0.9827,0.9883,0.9879,0.9892,7
0.8916,0.1227,0.3296,0.99,0.9714,0.9072,0.876,0.5984,0.4683,7
0.997,0.9705,0.9111,0.9983,0.9978,1,0.9983,0.997,0.9965,7
0.9853,0.9805,0.8356,0.9779,0.9874,0.9861,0.9857,0.9909,0.9892,7
0.9987,0.977,0.9996,0.9987,0.9987,1,0.9996,0.9987,1,7
0.8474,0.8816,0.4801,0.9592,0.938,0.8474,0.9211,0.9406,0.9306,7
0.9076,0.7979,0.6136,0.9718,0.9527,0.8634,0.9293,0.9458,0.9445,7
0.9445,0.7897,0.5772,0.9683,0.9558,0.8504,0.9441,0.9488,0.9415,7
0.9076,0.6149,0.8053,0.9523,0.9133,0.8864,0.9284,0.9449,0.9441,7
0.997,0.9965,0.9983,0.9987,0.9987,1,0.9991,0.9987,1,7
0.9276,0.9662,0.9965,0.9735,0.9801,0.9926,0.9879,0.9879,0.9965,7
1,0.8534,0.9965,0.9987,0.9987,1,0.9987,0.9983,0.9918,7
0.9809,0.7897,0.2784,0.984,0.977,0.9072,0.9696,0.9345,0.8426,7
0.9809,0.7897,0.2784,0.984,0.977,0.9072,0.9696,0.9345,0.8426,7
0.9631,0.9874,0.8118,0.9935,0.9922,0.9926,0.9883,0.9913,0.987,7
0.9991,0.9887,0.9957,0.9987,0.9987,1,0.9991,0.9987,1,7
0.997,0.987,0.9996,0.9987,0.9987,1,0.9996,0.9987,1,7
0.9987,0.9952,0.7732,0.9987,0.9987,1,0.9987,0.9983,0.987,7
0.9987,0.9965,0.935,0.9987,0.9987,1,0.9987,0.9983,0.9974,7
0.9987,0.9944,0.9332,0.9987,0.9987,1,0.9987,0.9983,0.9974,7
0.9662,0.9874,0.7112,0.9922,0.9905,0.9879,0.9857,0.9887,0.9814,7
0.9974,0.9874,0.9996,0.9987,0.9987,1,0.9996,0.9987,1,7
0.9974,0.9965,0.9965,0.9987,0.9987,1,0.9987,0.9987,1,7
0.9991,0.8673,0.9983,0.9987,0.9987,0.9926,0.9987,0.9987,0.9948,7
0.9584,0.2242,0.0364,0.9905,0.9761,0.9228,0.931,0.4228,0.2164,7
0.9215,0.9111,0.3101,0.9683,0.9597,0.879,0.9358,0.9536,0.8868,7
0.9987,0.9957,0.9983,0.9987,0.9987,1,0.9991,0.9987,1,7
0.9952,0.9918,0.9801,0.997,0.997,1,0.9974,0.9983,1,7
0.9389,0.0186,0.9922,0.9896,0.9796,0.9827,0.9814,0.9766,0.3348,7
0.4254,0.9575,0.9566,0.8998,0.9384,0.9714,0.9666,0.9458,0.9341,7
0.9879,0.9493,0.935,0.9935,0.9926,0.9827,0.9913,0.9935,0.9961,7
0.9449,0.9488,0.9952,0.9722,0.9801,0.9861,0.9853,0.9879,0.9965,7
0.9818,0.9584,0.9089,0.997,0.9948,0.9861,0.9926,0.9931,0.9948,7
0.9471,0.9488,0.9978,0.9848,0.984,0.9926,0.9874,0.9905,0.9965,7
0.9978,0.9978,1,0.9996,0.9987,1,1,0.9996,1,7
0.9991,0.9844,0.9566,0.9987,0.9987,1,0.9991,0.9983,0.9983,7
0.9996,0.9679,0.9952,0.9987,0.9987,1,0.9991,0.9987,0.9996,7
0.9996,0.9887,0.8157,0.9987,0.9987,1,0.9996,0.9978,0.9892,7
0.9974,0.9909,0.9996,0.9987,0.9987,1,0.9996,0.9987,1,7
0.987,0.9831,0.1977,0.9905,0.9905,0.9861,0.9857,0.9874,0.8161,7
0.9315,0.2155,0.5581,0.9861,0.967,0.8864,0.9306,0.8226,0.7155,7
0.9983,0.99,0.9996,0.9987,0.9987,1,0.9996,0.9987,1,7
0.8656,0.9679,0.9892,0.9866,0.984,0.9926,0.9887,0.9887,0.9905,7
0.876,0.2281,0.7381,0.9896,0.9714,0.9276,0.9284,0.8825,0.7706,7
0.9879,0.9792,0.928,0.997,0.9965,1,0.997,0.9957,0.9965,7
0.9965,0.9545,0.5672,0.9952,0.9961,0.9805,0.9931,0.9874,0.9588,7
0.9961,0.9662,0.9701,0.9939,0.9957,0.9926,0.9952,0.9978,0.9978,7
0.9961,0.9662,0.918,0.997,0.9974,0.9926,0.997,0.997,0.9965,7
0.984,0.9258,0.8296,0.9827,0.984,0.9588,0.9822,0.9874,0.9861,7
0.9965,0.9961,0.9987,0.9987,0.9987,1,0.9996,0.9987,1,7
0.9102,0.2537,0.8786,0.9909,0.9796,0.9588,0.9666,0.9397,0.8335,7
0.8716,0.0464,0.8777,0.9905,0.9748,0.9588,0.9549,0.9107,0.4523,7
0.997,0.9918,0.9983,0.9978,0.9978,1,0.9991,0.9983,1,7
0.9818,0.9011,0.353,0.987,0.984,0.938,0.9757,0.9718,0.9094,7
0.9788,0.9996,0.8218,0.9497,0.9874,1,0.9879,0.9879,0.9874,7
0.9935,0.9909,0.9926,0.9961,0.9965,1,0.9983,0.9983,1,7
0.99,0.9428,0.2888,0.9987,0.9974,0.9879,0.9874,0.9809,0.8894,7
0.8859,0.9792,0.9215,0.935,0.9666,0.9861,0.9775,0.9775,0.9887,7
0.9961,0.9662,0.9987,0.9944,0.9965,1,0.9983,0.9983,0.9991,7
0.9983,0.9545,0.9965,0.9978,0.9983,0.9879,0.9983,0.9983,0.9983,7
0.9974,0.9705,0.503,0.9918,0.9965,0.9926,0.9926,0.9896,0.9475,7
0.9996,0.9879,0.9722,0.9983,0.9987,1,0.9996,0.9983,0.9991,7
0.9952,0.9965,0.9996,0.9987,0.9987,1,0.9996,0.9987,1,7
0.9228,0.8231,0.7563,0.99,0.9796,0.9324,0.9696,0.9688,0.9688,7
0.9818,0.9345,0.7793,0.9866,0.9861,0.9493,0.9822,0.987,0.9835,7
0.9072,0.9679,0.8647,0.984,0.9809,0.9775,0.9814,0.9853,0.987,7
0.9363,0.9154,0.9983,0.9675,0.9744,0.9861,0.9809,0.9857,0.9948,7
0.997,0.9887,0.984,0.9978,0.9978,1,0.9983,0.9983,1,7
0.9814,0.977,0.9566,0.9675,0.984,1,0.9874,0.9913,0.9965,7
0.99,0.977,0.9562,0.977,0.9887,1,0.9887,0.9935,0.997,7
0.9974,0.997,0.9996,0.9987,0.9987,1,0.9996,0.9987,1,7
0.9354,0.9445,0.9922,0.9675,0.9735,0.9861,0.9822,0.9874,0.9961,7
0.9519,0.977,0.9922,0.9718,0.9827,1,0.9887,0.9887,0.997,7
0.9957,0.9896,0.9948,0.997,0.9974,1,0.9983,0.9983,1,7
0.9744,0.99,0.997,0.9775,0.9874,1,0.997,0.9931,0.9991,7
0.9081,0.8326,0.9306,0.9735,0.9666,0.9631,0.9688,0.9757,0.984,7
0.9892,0.9735,0.9983,0.9978,0.9974,1,0.9987,0.9983,0.9996,7
0.9731,0.7086,0.9974,0.9766,0.9761,0.9861,0.9801,0.9874,0.9827,7
0.9818,0.9918,0.9931,0.997,0.9965,1,0.9983,0.9983,1,7
0.9918,0.9853,0.5239,0.984,0.99,0.9827,0.9857,0.99,0.9523,7
0.9987,0.9965,0.9961,0.9987,0.9987,1,0.9987,0.9987,1,7
0.967,0.9306,0.9983,0.9761,0.9831,0.9861,0.9853,0.9896,0.9965,7
0.9788,0.1951,0.8916,0.9896,0.9822,0.9744,0.9809,0.9584,0.7892,7
0.9952,0.9731,0.0043,0.9978,0.997,0.9926,0.9931,0.9874,0.1639,7
0.2008,0.4744,0.1674,0.6097,0.1999,0.2042,0.2415,0.2745,0.3825,7
0.9293,0.1674,0.6323,0.8794,0.8461,0.7671,0.8786,0.8196,0.6644,7
0.9484,0.9258,0.7641,0.9766,0.9731,0.9276,0.974,0.9805,0.9814,7
0.9822,0.974,0.9328,0.9805,0.9874,0.9926,0.9883,0.9922,0.9965,7
0.9753,0.9003,0.9289,0.9805,0.9801,0.9714,0.9831,0.9874,0.99,7
0.9731,0.9328,0.9801,0.9918,0.9896,0.9827,0.9887,0.9926,0.9965,7
0.974,0.9887,0.9965,0.9978,0.9961,1,0.9987,0.9978,0.9996,7
0.9818,0.9978,0.9775,0.9918,0.9935,1,0.9983,0.9961,0.9991,7
0.8135,0.9874,0.9679,0.9866,0.984,1,0.9896,0.9879,0.9883,7
0.9614,0.9931,0.9389,0.9731,0.9848,0.9926,0.9931,0.9892,0.9965,7
0.9952,0.977,0.9883,0.9961,0.9965,1,0.9974,0.9983,0.9991,7
0.9987,0.8638,0.9657,0.9987,0.9987,0.9861,0.9987,0.9965,0.99,7
0.9363,0.9883,0.9415,0.9926,0.9905,1,0.9931,0.9926,0.9961,7
0.9788,0.9258,0.9948,0.9744,0.9835,0.9827,0.9857,0.9913,0.9965,7
0.9805,0.9918,0.9974,0.9744,0.9883,1,0.997,0.9931,0.9991,7
1,0.8643,0.8317,0.9987,0.9987,1,0.9987,0.9857,0.9835,7
0.9983,0.9957,0.9983,0.9987,0.9987,1,0.9991,0.9987,1,7
0.9232,0.9432,0.9089,0.9883,0.984,0.9775,0.9822,0.9874,0.9892,7
0.9957,0.984,0.5239,0.9978,0.9974,0.9926,0.9939,0.9935,0.9523,7
0.9957,0.9922,0.8933,0.9935,0.9952,1,0.9983,0.9978,0.9961,7
0.9748,0.8899,0.6943,0.9744,0.9735,0.9276,0.9731,0.977,0.9722,7
0.9809,0.9042,0.5698,0.9779,0.9775,0.9228,0.974,0.977,0.9532,7
0.9631,0.6483,0.4579,0.9545,0.9384,0.8378,0.9358,0.9094,0.8985,7
0.9861,0.9289,0.3174,0.9679,0.9783,0.9228,0.9748,0.974,0.8977,7
0.9818,0.8912,0.7862,0.9731,0.9775,0.9324,0.9748,0.9809,0.9827,7
0.9918,0.9957,0.9939,0.9978,0.9974,1,0.9987,0.9983,1,7
0.8166,0.9363,0.85,0.9783,0.9714,0.9428,0.9735,0.9735,0.9783,7
